0.019800	0.000100
0.019800	0.000100
0.019800	0.000100
0.019800	0.000100
0.019800	0.000100
0.019800	0.000100
0.019800	0.000100
0.019800	0.000100
0.019800	0.000100
0.019800	0.000100
0.040193	0.000220
0.040193	0.000220
0.040193	0.000220
0.040193	0.000220
0.040193	0.000220
0.040193	0.000220
0.040193	0.000220
0.040193	0.000220
0.040193	0.000220
0.040193	0.000220
0.061196	0.000358
0.061196	0.000358
0.061196	0.000358
0.061196	0.000358
0.061196	0.000358
0.061196	0.000358
0.061196	0.000358
0.061196	0.000358
0.061196	0.000358
0.061196	0.000358
0.082826	0.000512
0.082826	0.000512
0.082826	0.000512
0.082826	0.000512
0.082826	0.000512
0.082826	0.000512
0.082826	0.000512
0.082826	0.000512
0.082826	0.000512
0.082826	0.000512
0.105100	0.000680
0.105100	0.000680
0.105100	0.000680
0.105100	0.000680
0.105100	0.000680
0.105100	0.000680
0.105100	0.000680
0.105100	0.000680
0.105100	0.000680
0.105100	0.000680
0.128034	0.000858
0.128034	0.000858
0.128034	0.000858
0.128034	0.000858
0.128034	0.000858
0.128034	0.000858
0.128034	0.000858
0.128034	0.000858
0.128034	0.000858
0.128034	0.000858
0.151646	0.001044
0.151646	0.001044
0.151646	0.001044
0.151646	0.001044
0.151646	0.001044
0.151646	0.001044
0.151646	0.001044
0.151646	0.001044
0.151646	0.001044
0.151646	0.001044
0.175950	0.001234
0.175950	0.001234
0.175950	0.001234
0.175950	0.001234
0.175950	0.001234
0.175950	0.001234
0.175950	0.001234
0.175950	0.001234
0.175950	0.001234
0.175950	0.001234
0.200962	0.001428
0.200962	0.001428
0.200962	0.001428
0.200962	0.001428
0.200962	0.001428
0.200962	0.001428
0.200962	0.001428
0.200962	0.001428
0.200962	0.001428
0.200962	0.001428
0.226695	0.001624
0.226695	0.001624
0.226695	0.001624
0.226695	0.001624
0.226695	0.001624
0.226695	0.001624
0.226695	0.001624
0.226695	0.001624
0.226695	0.001624
0.226695	0.001624
0.253163	0.001822
0.253163	0.001822
0.253163	0.001822
0.253163	0.001822
0.253163	0.001822
0.253163	0.001822
0.253163	0.001822
0.253163	0.001822
0.253163	0.001822
0.253163	0.001822
0.280378	0.002020
0.280378	0.002020
0.280378	0.002020
0.280378	0.002020
0.280378	0.002020
0.280378	0.002020
0.280378	0.002020
0.280378	0.002020
0.280378	0.002020
0.280378	0.002020
0.308348	0.002219
0.308348	0.002219
0.308348	0.002219
0.308348	0.002219
0.308348	0.002219
0.308348	0.002219
0.308348	0.002219
0.308348	0.002219
0.308348	0.002219
0.308348	0.002219
0.337083	0.002418
0.337083	0.002418
0.337083	0.002418
0.337083	0.002418
0.337083	0.002418
0.337083	0.002418
0.337083	0.002418
0.337083	0.002418
0.337083	0.002418
0.337083	0.002418
0.366589	0.002618
0.366589	0.002618
0.366589	0.002618
0.366589	0.002618
0.366589	0.002618
0.366589	0.002618
0.366589	0.002618
0.366589	0.002618
0.366589	0.002618
0.366589	0.002618
0.396867	0.002817
0.396867	0.002817
0.396867	0.002817
0.396867	0.002817
0.396867	0.002817
0.396867	0.002817
0.396867	0.002817
0.396867	0.002817
0.396867	0.002817
0.396867	0.002817
0.427920	0.003016
0.427920	0.003016
0.427920	0.003016
0.427920	0.003016
0.427920	0.003016
0.427920	0.003016
0.427920	0.003016
0.427920	0.003016
0.427920	0.003016
0.427920	0.003016
0.459744	0.003216
0.459744	0.003216
0.459744	0.003216
0.459744	0.003216
0.459744	0.003216
0.459744	0.003216
0.459744	0.003216
0.459744	0.003216
0.459744	0.003216
0.459744	0.003216
0.492333	0.003415
0.492333	0.003415
0.492333	0.003415
0.492333	0.003415
0.492333	0.003415
0.492333	0.003415
0.492333	0.003415
0.492333	0.003415
0.492333	0.003415
0.492333	0.003415
0.525675	0.003614
0.525675	0.003614
0.525675	0.003614
0.525675	0.003614
0.525675	0.003614
0.525675	0.003614
0.525675	0.003614
0.525675	0.003614
0.525675	0.003614
0.525675	0.003614
0.559756	0.003814
0.559756	0.003814
0.559756	0.003814
0.559756	0.003814
0.559756	0.003814
0.559756	0.003814
0.559756	0.003814
0.559756	0.003814
0.559756	0.003814
0.559756	0.003814
0.594557	0.004013
0.594557	0.004013
0.594557	0.004013
0.594557	0.004013
0.594557	0.004013
0.594557	0.004013
0.594557	0.004013
0.594557	0.004013
0.594557	0.004013
0.594557	0.004013
0.630052	0.004212
0.630052	0.004212
0.630052	0.004212
0.630052	0.004212
0.630052	0.004212
0.630052	0.004212
0.630052	0.004212
0.630052	0.004212
0.630052	0.004212
0.630052	0.004212
0.666210	0.004411
0.666210	0.004411
0.666210	0.004411
0.666210	0.004411
0.666210	0.004411
0.666210	0.004411
0.666210	0.004411
0.666210	0.004411
0.666210	0.004411
0.666210	0.004411
0.702996	0.004610
0.702996	0.004610
0.702996	0.004610
0.702996	0.004610
0.702996	0.004610
0.702996	0.004610
0.702996	0.004610
0.702996	0.004610
0.702996	0.004610
0.702996	0.004610
0.740365	0.004809
0.740365	0.004809
0.740365	0.004809
0.740365	0.004809
0.740365	0.004809
0.740365	0.004809
0.740365	0.004809
0.740365	0.004809
0.740365	0.004809
0.740365	0.004809
0.778270	0.005008
0.778270	0.005008
0.778270	0.005008
0.778270	0.005008
0.778270	0.005008
0.778270	0.005008
0.778270	0.005008
0.778270	0.005008
0.778270	0.005008
0.778270	0.005008
0.816654	0.005207
0.816654	0.005207
0.816654	0.005207
0.816654	0.005207
0.816654	0.005207
0.816654	0.005207
0.816654	0.005207
0.816654	0.005207
0.816654	0.005207
0.816654	0.005207
0.855455	0.005406
0.855455	0.005406
0.855455	0.005406
0.855455	0.005406
0.855455	0.005406
0.855455	0.005406
0.855455	0.005406
0.855455	0.005406
0.855455	0.005406
0.855455	0.005406
0.894604	0.005605
0.894604	0.005605
0.894604	0.005605
0.894604	0.005605
0.894604	0.005605
0.894604	0.005605
0.894604	0.005605
0.894604	0.005605
0.894604	0.005605
0.894604	0.005605
0.934027	0.005804
0.934027	0.005804
0.934027	0.005804
0.934027	0.005804
0.934027	0.005804
0.934027	0.005804
0.934027	0.005804
0.934027	0.005804
0.934027	0.005804
0.934027	0.005804
0.973641	0.006003
0.973641	0.006003
0.973641	0.006003
0.973641	0.006003
0.973641	0.006003
0.973641	0.006003
0.973641	0.006003
0.973641	0.006003
0.973641	0.006003
0.973641	0.006003
1.013360	0.006202
1.013360	0.006202
1.013360	0.006202
1.013360	0.006202
1.013360	0.006202
1.013360	0.006202
1.013360	0.006202
1.013360	0.006202
1.013360	0.006202
1.013360	0.006202
1.053093	0.006400
1.053093	0.006400
1.053093	0.006400
1.053093	0.006400
1.053093	0.006400
1.053093	0.006400
1.053093	0.006400
1.053093	0.006400
1.053093	0.006400
1.053093	0.006400
1.092743	0.006599
1.092743	0.006599
1.092743	0.006599
1.092743	0.006599
1.092743	0.006599
1.092743	0.006599
1.092743	0.006599
1.092743	0.006599
1.092743	0.006599
1.092743	0.006599
1.132211	0.006798
1.132211	0.006798
1.132211	0.006798
1.132211	0.006798
1.132211	0.006798
1.132211	0.006798
1.132211	0.006798
1.132211	0.006798
1.132211	0.006798
1.132211	0.006798
1.171395	0.006997
1.171395	0.006997
1.171395	0.006997
1.171395	0.006997
1.171395	0.006997
1.171395	0.006997
1.171395	0.006997
1.171395	0.006997
1.171395	0.006997
1.171395	0.006997
1.210194	0.007195
1.210194	0.007195
1.210194	0.007195
1.210194	0.007195
1.210194	0.007195
1.210194	0.007195
1.210194	0.007195
1.210194	0.007195
1.210194	0.007195
1.210194	0.007195
1.248503	0.007394
1.248503	0.007394
1.248503	0.007394
1.248503	0.007394
1.248503	0.007394
1.248503	0.007394
1.248503	0.007394
1.248503	0.007394
1.248503	0.007394
1.248503	0.007394
1.286223	0.007592
1.286223	0.007592
1.286223	0.007592
1.286223	0.007592
1.286223	0.007592
1.286223	0.007592
1.286223	0.007592
1.286223	0.007592
1.286223	0.007592
1.286223	0.007592
1.323255	0.007791
1.323255	0.007791
1.323255	0.007791
1.323255	0.007791
1.323255	0.007791
1.323255	0.007791
1.323255	0.007791
1.323255	0.007791
1.323255	0.007791
1.323255	0.007791
1.359505	0.007989
1.359505	0.007989
1.359505	0.007989
1.359505	0.007989
1.359505	0.007989
1.359505	0.007989
1.359505	0.007989
1.359505	0.007989
1.359505	0.007989
1.359505	0.007989
1.394883	0.008188
1.394883	0.008188
1.394883	0.008188
1.394883	0.008188
1.394883	0.008188
1.394883	0.008188
1.394883	0.008188
1.394883	0.008188
1.394883	0.008188
1.394883	0.008188
1.429307	0.008386
1.429307	0.008386
1.429307	0.008386
1.429307	0.008386
1.429307	0.008386
1.429307	0.008386
1.429307	0.008386
1.429307	0.008386
1.429307	0.008386
1.429307	0.008386
1.462703	0.008584
1.462703	0.008584
1.462703	0.008584
1.462703	0.008584
1.462703	0.008584
1.462703	0.008584
1.462703	0.008584
1.462703	0.008584
1.462703	0.008584
1.462703	0.008584
1.495004	0.008783
1.495004	0.008783
1.495004	0.008783
1.495004	0.008783
1.495004	0.008783
1.495004	0.008783
1.495004	0.008783
1.495004	0.008783
1.495004	0.008783
1.495004	0.008783
1.526152	0.008981
1.526152	0.008981
1.526152	0.008981
1.526152	0.008981
1.526152	0.008981
1.526152	0.008981
1.526152	0.008981
1.526152	0.008981
1.526152	0.008981
1.526152	0.008981
1.556101	0.009179
1.556101	0.009179
1.556101	0.009179
1.556101	0.009179
1.556101	0.009179
1.556101	0.009179
1.556101	0.009179
1.556101	0.009179
1.556101	0.009179
1.556101	0.009179
1.584812	0.009377
1.584812	0.009377
1.584812	0.009377
1.584812	0.009377
1.584812	0.009377
1.584812	0.009377
1.584812	0.009377
1.584812	0.009377
1.584812	0.009377
1.584812	0.009377
1.612258	0.009575
1.612258	0.009575
1.612258	0.009575
1.612258	0.009575
1.612258	0.009575
1.612258	0.009575
1.612258	0.009575
1.612258	0.009575
1.612258	0.009575
1.612258	0.009575
1.638421	0.009773
1.638421	0.009773
1.638421	0.009773
1.638421	0.009773
1.638421	0.009773
1.638421	0.009773
1.638421	0.009773
1.638421	0.009773
1.638421	0.009773
1.638421	0.009773
1.663294	0.009971
1.663294	0.009971
1.663294	0.009971
1.663294	0.009971
1.663294	0.009971
1.663294	0.009971
1.663294	0.009971
1.663294	0.009971
1.663294	0.009971
1.663294	0.009971
1.686877	0.010169
1.686877	0.010169
1.686877	0.010169
1.686877	0.010169
1.686877	0.010169
1.686877	0.010169
1.686877	0.010169
1.686877	0.010169
1.686877	0.010169
1.686877	0.010169
1.709181	0.010367
1.709181	0.010367
1.709181	0.010367
1.709181	0.010367
1.709181	0.010367
1.709181	0.010367
1.709181	0.010367
